<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL2,5,20120117,155000,424.4000000,424.5400000,424.2100000,424.3200000,10515
AAPL2,5,20120117,155500,424.3400000,424.4700000,424.2600000,424.3000000,8280
AAPL2,5,20120117,160000,424.3300000,424.8300000,424.2500000,424.7500000,20972
AAPL2,5,20120117,162500,424.7500000,424.7500000,424.7500000,424.7500000,200
AAPL2,5,20120118,093500,426.8300000,427.1900000,426.3100000,427.0050000,64267
AAPL2,5,20120118,094000,426.9600000,427.9400000,426.8100000,427.8600000,49914
AAPL2,5,20120118,094500,427.8450000,428.0800000,427.3000000,427.8700000,34168
AAPL2,5,20120118,095000,427.8600000,427.9200000,427.4100000,427.5450000,21478
AAPL2,5,20120118,095500,427.5500000,427.7600000,426.9200000,427.2900000,24202
AAPL2,5,20120118,100000,427.2900000,427.3900000,426.5200000,426.9000000,15018
AAPL2,5,20120118,100500,426.9900000,427.6900000,426.9100000,427.6500000,20405
AAPL2,5,20120118,101000,427.5900000,427.8900000,427.4400000,427.4700000,13315
AAPL2,5,20120118,101500,427.5300000,427.6300000,427.1000000,427.1500000,10399
AAPL2,5,20120118,102000,427.2200000,427.2200000,426.8000000,426.9000000,19835
AAPL2,5,20120118,102500,426.9250000,427.3600000,426.8550000,427.2900000,14394
AAPL2,5,20120118,103000,427.2800000,427.5000000,427.1900000,427.4200000,10477
AAPL2,5,20120118,103500,427.4200000,427.5900000,427.2900000,427.5100000,17967
AAPL2,5,20120118,104000,427.5100000,427.8100000,427.3500000,427.7500000,11035
AAPL2,5,20120118,104500,427.7700000,427.8300000,427.2800000,427.2800000,6742
AAPL2,5,20120118,105000,427.2000000,427.2900000,427.0200000,427.1800000,6659
AAPL2,5,20120118,105500,427.0800000,427.3200000,427.0000000,427.3200000,13896
AAPL2,5,20120118,110000,427.3800000,427.4900000,427.1200000,427.1500000,7439
AAPL2,5,20120118,110500,427.1600000,427.3400000,427.1500000,427.2000000,8846
AAPL2,5,20120118,111000,427.2300000,427.3700000,427.1500000,427.3700000,3515
AAPL2,5,20120118,111500,427.3700000,427.4800000,427.2100000,427.2500000,5451
AAPL2,5,20120118,112000,427.3000000,427.3000000,427.1000000,427.1800000,5006
AAPL2,5,20120118,112500,427.1500000,427.4000000,427.1100000,427.3900000,7584
AAPL2,5,20120118,113000,427.3700000,427.3700000,427.1100000,427.1300000,4973
AAPL2,5,20120118,115000,426.8200000,426.9400000,426.8200000,426.9400000,790
AAPL2,5,20120118,115500,426.8900000,427.0800000,426.8900000,427.0800000,1015
AAPL2,5,20120118,120000,427.1600000,427.2300000,427.1600000,427.2300000,1953
AAPL2,5,20120118,120500,426.9600000,426.9600000,426.9600000,426.9600000,300
AAPL2,5,20120118,121000,426.9600000,427.1000000,426.9600000,427.1000000,600
AAPL2,5,20120118,122500,427.8400000,427.9900000,427.8400000,427.9400000,2800
AAPL2,5,20120118,123000,427.8800000,427.9000000,427.8700000,427.8900000,770
AAPL2,5,20120118,125000,427.9900000,427.9900000,427.9900000,427.9900000,100
AAPL2,5,20120118,131000,428.2700000,428.3800000,428.0800000,428.1400000,1725
AAPL2,5,20120118,131500,428.0500000,428.2600000,428.0000000,428.1900000,7226
AAPL2,5,20120118,132000,428.1900000,428.2100000,428.1300000,428.2000000,3899
AAPL2,5,20120118,132500,428.2700000,428.4300000,428.2500000,428.3400000,5986
AAPL2,5,20120118,133000,428.3800000,428.3900000,428.3150000,428.3300000,1136
AAPL2,5,20120118,133500,428.2000000,428.4200000,428.1500000,428.2300000,4971
AAPL2,5,20120118,134000,428.2300000,428.2700000,428.1200000,428.1700000,2528
AAPL2,5,20120118,134500,428.1900000,428.3700000,428.1800000,428.3700000,4014
AAPL2,5,20120118,135000,428.3000000,428.3000000,428.2450000,428.3000000,1500
AAPL2,5,20120118,135500,428.1600000,428.1600000,427.9000000,427.9900000,6473
AAPL2,5,20120118,140000,428.0000000,428.0600000,427.9600000,428.0500000,2120
AAPL2,5,20120118,140500,428.0200000,428.0700000,428.0000000,428.0700000,1960
AAPL2,5,20120118,170000,429.0900000,429.0900000,429.0900000,429.0900000,100
AAPL2,5,20120119,093500,430.1700000,431.3300000,429.8350000,430.6100000,45207
AAPL2,5,20120119,094000,430.6550000,430.6900000,429.5600000,430.0300000,28394
AAPL2,5,20120119,094500,430.1000000,430.1500000,429.7600000,430.0300000,18631
AAPL2,5,20120119,095000,429.9300000,429.9800000,429.3300000,429.7400000,31389
AAPL2,5,20120119,095500,429.7400000,429.7700000,428.9100000,429.2000000,46643
AAPL2,5,20120119,100000,429.2700000,429.6800000,429.2700000,429.3300000,21521
AAPL2,5,20120119,100500,429.2550000,429.2700000,428.5000000,428.6200000,35622
AAPL2,5,20120119,101000,428.5500000,428.9500000,428.2100000,428.9300000,18043
AAPL2,5,20120119,101500,429.0700000,429.2900000,428.9400000,429.2900000,16024
AAPL2,5,20120119,102000,429.2300000,429.5800000,429.2300000,429.2400000,11336
AAPL2,5,20120119,102500,429.2000000,429.5450000,429.1800000,429.4800000,16899
AAPL2,5,20120119,103000,429.4300000,429.4500000,429.0000000,429.1400000,16690
AAPL2,5,20120119,103500,429.1100000,429.2300000,428.9600000,429.0600000,6155
AAPL2,5,20120119,104000,429.0200000,429.0200000,428.5200000,428.6300000,13580
AAPL2,5,20120119,104500,428.7000000,429.3700000,428.7000000,429.3500000,8655
AAPL2,5,20120119,105000,429.3700000,429.8800000,429.3700000,429.6800000,13144
AAPL2,5,20120119,105500,429.7100000,429.9500000,429.6700000,429.7600000,11662
AAPL2,5,20120119,110000,429.7600000,429.8100000,429.5600000,429.6100000,9988
AAPL2,5,20120119,110500,429.6000000,429.9900000,429.5200000,429.8000000,11674
AAPL2,5,20120119,111000,429.8000000,429.9200000,429.6500000,429.8300000,8728
AAPL2,5,20120119,111500,429.8200000,429.9300000,429.6300000,429.6300000,8326
AAPL2,5,20120119,112000,429.7500000,429.7900000,429.6200000,429.7900000,6357
AAPL2,5,20120119,112500,429.7800000,429.9500000,429.7000000,429.9000000,15945
AAPL2,5,20120119,113000,429.9200000,430.0600000,429.9000000,429.9600000,13161
AAPL2,5,20120119,113500,430.0100000,430.0100000,429.8000000,429.8000000,4201
AAPL2,5,20120119,114000,429.7200000,429.7700000,429.6000000,429.6300000,7726
AAPL2,5,20120119,114500,429.6300000,429.7600000,429.3400000,429.5100000,9401
AAPL2,5,20120119,115000,429.5400000,429.5800000,429.2100000,429.2400000,10792
AAPL2,5,20120119,115500,429.3300000,429.3650000,429.0200000,429.0700000,11463
AAPL2,5,20120119,120000,429.2600000,429.3500000,429.0900000,429.3200000,7931
AAPL2,5,20120119,120500,429.3350000,429.4400000,429.1700000,429.4000000,3012
AAPL2,5,20120119,121000,429.4100000,429.5300000,429.3300000,429.4250000,4400
AAPL2,5,20120119,121500,429.4300000,429.6000000,429.4300000,429.6000000,4700
AAPL2,5,20120119,122000,429.5400000,429.5600000,429.3400000,429.3400000,4582
AAPL2,5,20120119,122500,429.2800000,429.4800000,429.2100000,429.3000000,2600
AAPL2,5,20120119,123000,429.3200000,429.4200000,429.3200000,429.4200000,3200
AAPL2,5,20120119,123500,429.3500000,429.3500000,429.1200000,429.2700000,6988
AAPL2,5,20120119,124000,429.2600000,429.2800000,429.0200000,429.0900000,18177
AAPL2,5,20120119,124500,429.0500000,429.1000000,429.0000000,429.0500000,5133
AAPL2,5,20120119,125000,429.0700000,429.0800000,428.7500000,428.7900000,4403
AAPL2,5,20120119,125500,428.7850000,429.1000000,428.7850000,429.0400000,2588
AAPL2,5,20120119,130000,428.9700000,429.0200000,428.9000000,428.9000000,1100
AAPL2,5,20120119,130500,428.9000000,429.0700000,428.8500000,429.0000000,4880
AAPL2,5,20120119,131000,428.9300000,428.9700000,428.8300000,428.9100000,3884
AAPL2,5,20120119,131500,428.8800000,429.2300000,428.8500000,429.2300000,4280
AAPL2,5,20120119,132000,429.2200000,429.2500000,429.1200000,429.1300000,2929
AAPL2,5,20120119,132500,429.1000000,429.1300000,429.0500000,429.0500000,2300
AAPL2,5,20120119,133000,429.0700000,429.1500000,429.0300000,429.1500000,3200
AAPL2,5,20120119,133500,429.1100000,429.2200000,429.0500000,429.1400000,4123
AAPL2,5,20120119,134000,429.1900000,429.2800000,429.0400000,429.1700000,4795
AAPL2,5,20120119,134500,429.2400000,429.2900000,429.1800000,429.2500000,5115
AAPL2,5,20120119,135000,429.2700000,429.3400000,429.2100000,429.3200000,5241
AAPL2,5,20120119,135500,429.2900000,429.3400000,429.2400000,429.2600000,2297
AAPL2,5,20120119,140000,429.2700000,429.4000000,429.2700000,429.3450000,4304
AAPL2,5,20120119,140500,429.2700000,429.4800000,429.2300000,429.4800000,12340
AAPL2,5,20120119,141000,429.5300000,429.6000000,429.4600000,429.5100000,8522
AAPL2,5,20120119,141500,429.5700000,429.6500000,429.5600000,429.6200000,3522
AAPL2,5,20120119,142000,429.6900000,429.7600000,429.6800000,429.7200000,2610
AAPL2,5,20120119,142500,429.6800000,429.7000000,429.6000000,429.6800000,3950
AAPL2,5,20120119,143000,429.6900000,429.6900000,429.4800000,429.6200000,6941
AAPL2,5,20120119,143500,429.5200000,429.5300000,429.3400000,429.3900000,3085
AAPL2,5,20120119,144000,429.4000000,429.4400000,429.2000000,429.4400000,2100
AAPL2,5,20120119,144500,429.4300000,429.4400000,429.1200000,429.2300000,3200
AAPL2,5,20120119,145000,429.2100000,429.2100000,428.9500000,429.0700000,6451
AAPL2,5,20120119,145500,429.0200000,429.2800000,429.0200000,429.1500000,5507
AAPL2,5,20120119,150000,429.2100000,429.2700000,428.8700000,429.1200000,5644
AAPL2,5,20120119,150500,429.0100000,429.1600000,428.9600000,429.1000000,4572
AAPL2,5,20120119,151000,429.0800000,429.3200000,429.0800000,429.3200000,11646
AAPL2,5,20120119,151500,429.3000000,429.3200000,428.9300000,428.9600000,6580
AAPL2,5,20120119,152000,428.9300000,429.2000000,428.9300000,429.1000000,6617
AAPL2,5,20120119,152500,429.0500000,429.2000000,429.0000000,429.0400000,10915
AAPL2,5,20120119,153000,429.0100000,429.0200000,428.5800000,428.5800000,9358
AAPL2,5,20120119,153500,428.6200000,428.7700000,428.6000000,428.7400000,9301
AAPL2,5,20120119,154000,428.7100000,428.7300000,428.5000000,428.6000000,10932
AAPL2,5,20120119,154500,428.5700000,428.7300000,428.5600000,428.5800000,15701
AAPL2,5,20120119,155000,428.5400000,428.6200000,427.8700000,427.9000000,24876
AAPL2,5,20120119,155500,427.9100000,428.0000000,426.6800000,426.7300000,24769
AAPL2,5,20120119,160000,426.8000000,427.7000000,426.5700000,427.6600000,35111
AAPL2,5,20120120,093500,427.3600000,427.4600000,425.8400000,426.4300000,44341
AAPL2,5,20120120,094000,426.5000000,426.5500000,425.8900000,425.9700000,23506
AAPL2,5,20120120,094500,425.9500000,426.1400000,425.8500000,425.9700000,29212
AAPL2,5,20120120,095000,425.9600000,426.0500000,424.8100000,424.8300000,22979
AAPL2,5,20120120,095500,424.8300000,424.9400000,423.5200000,423.6400000,41055
AAPL2,5,20120120,100000,423.6800000,424.8300000,423.2300000,424.5500000,31658
AAPL2,5,20120120,100500,424.6000000,424.8500000,424.1700000,424.8200000,18330
AAPL2,5,20120120,101000,424.8200000,424.9800000,424.6500000,424.8300000,21219
AAPL2,5,20120120,101500,424.8100000,424.9300000,424.6800000,424.7600000,12165
AAPL2,5,20120120,102000,424.6900000,424.8500000,424.6000000,424.7000000,21957
AAPL2,5,20120120,102500,424.6700000,424.9000000,424.5600000,424.8100000,17281
AAPL2,5,20120120,103000,424.7300000,424.9000000,424.7000000,424.8900000,7368
AAPL2,5,20120120,103500,424.8400000,424.9500000,424.7650000,424.8900000,9881
AAPL2,5,20120120,104000,424.8600000,424.8900000,424.7100000,424.7500000,11871
AAPL2,5,20120120,104500,424.8000000,424.8500000,424.6800000,424.7400000,18429
AAPL2,5,20120120,105000,424.7600000,424.7800000,424.1800000,424.2900000,10100
AAPL2,5,20120120,105500,424.3200000,424.5400000,424.2400000,424.3500000,6947
