<TICKER>,<PER 5 min>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL,5,20120125,110000,186.1200000,186.1800000,185.6700000,186.1000000,533360
AAPL,5,20120125,110500,186.1000000,186.2500000,185.7700000,185.8000000,1007680
AAPL,5,20120125,111000,185.8100000,185.8400000,185.6100000,185.7400000,237600
AAPL,5,20120125,111500,185.7700000,185.7700000,185.3500000,185.5000000,864830
AAPL,5,20120125,112000,185.5400000,185.8100000,185.4000000,185.6900000,789970
AAPL,5,20120125,112500,185.7600000,185.7600000,185.5600000,185.5600000,52150
AAPL,5,20120125,113000,185.6200000,185.7100000,185.4500000,185.5200000,162430
AAPL,5,20120125,113500,185.6100000,185.7100000,185.5200000,185.6700000,133460
AAPL,5,20120125,114000,185.6700000,185.7300000,185.4700000,185.5100000,221600
AAPL,5,20120125,114500,185.5600000,185.7000000,185.4900000,185.6900000,246590
AAPL,5,20120125,115000,185.6900000,185.7000000,185.5100000,185.5300000,96770
AAPL,5,20120125,115500,185.5300000,185.6200000,185.5300000,185.6000000,41650
AAPL,5,20120125,120000,185.6300000,185.6700000,185.4000000,185.4700000,296910
AAPL,5,20120125,120500,185.4700000,185.5300000,185.1500000,185.2500000,461000
AAPL,5,20120125,121000,185.2500000,185.4000000,185.1100000,185.3800000,328060
AAPL,5,20120125,121500,185.3900000,185.5600000,185.2200000,185.4600000,185680
AAPL,5,20120125,122000,185.4600000,185.5800000,185.2000000,185.5500000,297970
AAPL,5,20120125,122500,185.5100000,185.5800000,185.2200000,185.3300000,360150
AAPL,5,20120125,123000,185.3300000,185.4300000,185.2700000,185.3800000,138410
AAPL,5,20120125,123500,185.3800000,185.6500000,185.2300000,185.5000000,253100
AAPL,5,20120125,124000,185.5500000,186.0000000,185.3300000,185.9100000,687480
AAPL,5,20120125,124500,186.0000000,186.0600000,185.8300000,185.8300000,712540
AAPL,5,20120125,125000,185.8200000,185.8500000,185.6100000,185.6500000,362610
AAPL,5,20120125,125500,185.6600000,185.7200000,185.6400000,185.6500000,86140
AAPL,5,20120125,130000,185.6900000,185.8600000,185.5000000,185.5000000,215820
AAPL,5,20120125,130500,185.5400000,185.6500000,185.4300000,185.5800000,196850
AAPL,5,20120125,131000,185.5800000,185.5900000,185.2700000,185.3400000,252470
AAPL,5,20120125,131500,185.3400000,185.4700000,185.1600000,185.1600000,469040
AAPL,5,20120125,132000,185.1600000,185.3600000,185.1500000,185.3600000,249080
AAPL,5,20120125,132500,185.3600000,185.4900000,185.2000000,185.2100000,240110
AAPL,5,20120125,133000,185.2100000,185.2900000,185.0300000,185.2000000,451870
AAPL,5,20120125,133500,185.2000000,185.3700000,185.1100000,185.3600000,176620
AAPL,5,20120125,134000,185.3300000,185.4000000,185.0400000,185.0700000,229570
AAPL,5,20120125,134500,185.0900000,185.0900000,184.8100000,184.8500000,677550
AAPL,5,20120125,135000,184.8200000,185.0900000,184.8100000,185.0900000,460830
AAPL,5,20120125,135500,185.0900000,185.1600000,184.9600000,184.9800000,187550
AAPL,5,20120125,140000,184.9800000,185.1000000,184.8800000,185.0500000,157180
AAPL,5,20120125,140500,185.0800000,185.3000000,184.9000000,185.0800000,390800
AAPL,5,20120125,141000,185.0800000,185.1800000,184.8100000,185.0800000,193230
AAPL,5,20120125,141500,185.1000000,185.3200000,185.0000000,185.3000000,59040
AAPL,5,20120125,142000,185.3000000,185.3200000,185.2000000,185.2200000,64020
AAPL,5,20120125,142500,185.2200000,185.3100000,185.0800000,185.2500000,337860
AAPL,5,20120125,143000,185.2400000,185.2800000,185.1500000,185.2000000,249920
AAPL,5,20120125,143500,185.2600000,185.2600000,185.0800000,185.1500000,214020
AAPL,5,20120125,144000,185.1500000,185.2500000,184.9000000,185.1300000,282950
AAPL,5,20120125,144500,185.1300000,185.1500000,184.8100000,184.8700000,226500
AAPL,5,20120125,145000,184.8700000,184.8700000,184.2500000,184.3800000,1343690
AAPL,5,20120125,145500,184.3700000,184.6600000,184.2700000,184.5600000,365260
AAPL,5,20120125,150000,184.6000000,184.6800000,184.5100000,184.6200000,312900
AAPL,5,20120125,150500,184.5800000,184.6300000,184.4300000,184.5900000,164020
AAPL,5,20120125,151000,184.5800000,184.9800000,184.5100000,184.9000000,380730
AAPL,5,20120125,151500,184.9000000,184.9000000,184.6000000,184.7000000,331600
AAPL,5,20120125,152000,184.7000000,184.8500000,184.6700000,184.7800000,284420
AAPL,5,20120125,152500,184.7500000,184.9500000,184.7500000,184.9100000,316170
AAPL,5,20120125,153000,184.9100000,184.9800000,184.8400000,184.9800000,88220
AAPL,5,20120125,153500,184.9800000,184.9900000,184.8500000,184.8500000,195090
AAPL,5,20120125,154000,184.8500000,185.1900000,184.8500000,185.1500000,206880
AAPL,5,20120125,154500,185.1500000,185.1500000,184.8600000,184.9200000,201370
AAPL,5,20120125,155000,184.9100000,185.0400000,184.7800000,185.0300000,120990
AAPL,5,20120125,155500,185.0300000,185.0900000,184.9400000,185.0100000,47460
AAPL,5,20120125,160000,185.0100000,185.0200000,184.8100000,184.8800000,145470
AAPL,5,20120125,160500,184.8800000,184.9000000,184.7400000,184.8600000,166350
AAPL,5,20120125,161000,184.8600000,184.8900000,184.7300000,184.7500000,45230
AAPL,5,20120125,161500,184.7500000,184.8400000,184.3500000,184.5000000,772810
AAPL,5,20120125,162000,184.4700000,184.6000000,184.3500000,184.4000000,200660
AAPL,5,20120125,162500,184.3900000,184.5000000,184.3000000,184.4200000,192700
AAPL,5,20120125,163000,184.4200000,184.5000000,184.3600000,184.4500000,206270
AAPL,5,20120125,163500,184.4300000,184.5100000,184.4000000,184.5100000,171450
AAPL,5,20120125,164000,184.5000000,184.6500000,184.4400000,184.5100000,594380
AAPL,5,20120125,164500,184.5500000,184.8700000,184.5000000,184.8600000,482610
AAPL,5,20120125,165000,184.8500000,184.8500000,184.5200000,184.7900000,235410
AAPL,5,20120125,165500,184.7300000,184.8700000,184.6000000,184.7500000,357600
AAPL,5,20120125,170000,184.7500000,184.7900000,184.7000000,184.7100000,264460
AAPL,5,20120125,170500,184.7400000,184.8000000,184.5500000,184.5600000,119230
AAPL,5,20120125,171000,184.6100000,184.7800000,184.5900000,184.7700000,94810
AAPL,5,20120125,171500,184.7800000,184.8400000,184.6700000,184.7500000,209870
AAPL,5,20120125,172000,184.8000000,185.0300000,184.7600000,184.9200000,339410
AAPL,5,20120125,172500,184.9200000,185.0900000,184.8800000,185.0700000,315230
AAPL,5,20120125,173000,185.0600000,185.1500000,185.0000000,185.0300000,505800
AAPL,5,20120125,173500,185.0100000,185.0600000,184.8100000,184.9800000,350670
AAPL,5,20120125,174000,184.9500000,184.9900000,184.8400000,184.9700000,98030
AAPL,5,20120125,174500,184.9000000,185.0100000,184.9000000,184.9600000,58030
AAPL,5,20120125,175000,184.9300000,184.9800000,184.6200000,184.6200000,203000
AAPL,5,20120125,175500,184.6400000,184.9400000,184.6200000,184.8800000,136670
AAPL,5,20120125,180000,184.8100000,184.9300000,184.6900000,184.6900000,67130
AAPL,5,20120125,180500,184.7300000,184.8400000,184.5800000,184.6200000,175250
AAPL,5,20120125,181000,184.6200000,184.8500000,184.5900000,184.8400000,97140
AAPL,5,20120125,181500,184.7900000,184.9400000,184.7600000,184.8200000,53400
AAPL,5,20120125,182000,184.8200000,184.9500000,184.7700000,184.8300000,164260
AAPL,5,20120125,182500,184.8800000,184.9200000,184.7600000,184.8000000,147270
AAPL,5,20120125,183000,184.8000000,184.8800000,184.7500000,184.8500000,169570
AAPL,5,20120125,183500,184.8500000,184.8700000,184.6000000,184.6100000,485040
AAPL,5,20120125,184000,184.6100000,184.7800000,184.5700000,184.6100000,190880
AAPL,5,20120125,184500,184.6100000,185.8000000,184.6000000,185.7000000,2618840
AAPL,5,20120126,100500,186.9700000,187.4300000,186.8600000,186.9400000,2212110
AAPL,5,20120126,101000,186.9300000,186.9500000,186.4300000,186.6800000,976900
AAPL,5,20120126,101500,186.6800000,186.8000000,186.3000000,186.3900000,737250
AAPL,5,20120126,102000,186.3700000,186.5900000,186.1000000,186.5000000,1065500
AAPL,5,20120126,102500,186.5000000,186.8700000,186.3600000,186.6500000,863400
AAPL,5,20120126,103000,186.7000000,186.9400000,186.6600000,186.7400000,712840
AAPL,5,20120126,103500,186.7400000,186.7500000,186.5800000,186.6900000,308970
AAPL,5,20120126,104000,186.6500000,186.7000000,186.4300000,186.5500000,341260
AAPL,5,20120126,104500,186.5600000,186.6400000,186.5000000,186.5600000,69260
AAPL,5,20120126,105000,186.5600000,186.6400000,186.1400000,186.2700000,511910
AAPL,5,20120126,105500,186.2500000,186.2500000,185.8900000,186.1000000,690530
AAPL,5,20120126,110000,186.0900000,186.2900000,186.0400000,186.2100000,188530
AAPL,5,20120126,110500,186.2100000,186.6500000,186.1000000,186.6400000,501290
AAPL,5,20120126,111000,186.6400000,186.6600000,186.4100000,186.6100000,780710
AAPL,5,20120126,111500,186.5500000,186.8400000,186.5200000,186.7300000,880200
AAPL,5,20120126,112000,186.7300000,186.8700000,186.6000000,186.6000000,713700
AAPL,5,20120126,112500,186.6600000,186.7200000,186.2300000,186.4000000,373070
AAPL,5,20120126,113000,186.4000000,186.4500000,186.3300000,186.3300000,101640
AAPL,5,20120126,113500,186.3900000,186.4500000,186.1500000,186.3400000,291070
AAPL,5,20120126,114000,186.3600000,186.4900000,186.3400000,186.3900000,275850
AAPL,5,20120126,114500,186.3600000,186.4100000,186.1600000,186.2000000,274690
AAPL,5,20120126,115000,186.2000000,186.4200000,186.1300000,186.4200000,419640
AAPL,5,20120126,115500,186.4200000,186.4200000,186.2000000,186.2000000,226550
AAPL,5,20120126,120000,186.2000000,186.2900000,186.1000000,186.1500000,192710
AAPL,5,20120126,120500,186.1500000,186.3000000,185.9200000,186.0000000,512570
AAPL,5,20120126,121000,186.0000000,186.1600000,185.9000000,185.9000000,202670
AAPL,5,20120126,121500,185.9000000,185.9100000,185.6300000,185.6900000,740200
AAPL,5,20120126,122000,185.6900000,185.7000000,185.2400000,185.2600000,1482370
AAPL,5,20120126,122500,185.2700000,185.3900000,184.9100000,185.2500000,1226810
AAPL,5,20120126,123000,185.2600000,185.5500000,185.2200000,185.4200000,409430
AAPL,5,20120126,123500,185.3800000,185.5000000,184.7000000,184.8500000,713530
AAPL,5,20120126,124000,184.8000000,184.9000000,184.1400000,184.5000000,1543650
AAPL,5,20120126,124500,184.5000000,184.7700000,184.4500000,184.7300000,412790
AAPL,5,20120126,125000,184.7300000,184.7800000,184.3800000,184.6900000,703290
AAPL,5,20120126,125500,184.6100000,184.7200000,184.2300000,184.3000000,499350
AAPL,5,20120126,130000,184.2400000,184.6800000,184.2400000,184.6800000,265470
AAPL,5,20120126,130500,184.6000000,184.7200000,184.5100000,184.6700000,584630
AAPL,5,20120126,131000,184.6900000,185.1400000,184.6100000,185.0700000,563120
AAPL,5,20120126,131500,185.0700000,185.1000000,184.6500000,184.7500000,374640
AAPL,5,20120126,132000,184.6800000,184.9100000,184.6500000,184.8600000,423910
AAPL,5,20120126,132500,184.8400000,184.8700000,184.5000000,184.6400000,603600
AAPL,5,20120126,133000,184.6100000,184.7100000,184.5800000,184.7000000,201200
AAPL,5,20120126,133500,184.6700000,184.8400000,184.5800000,184.8000000,397000
AAPL,5,20120126,134000,184.7900000,184.7900000,184.6300000,184.7000000,162330
AAPL,5,20120126,134500,184.7000000,184.8000000,184.5000000,184.5800000,1259630
AAPL,5,20120126,135000,184.5800000,184.7200000,184.5000000,184.7200000,1082970
AAPL,5,20120126,135500,184.7200000,185.6100000,184.6700000,185.1000000,1864040
AAPL,5,20120126,140000,185.1400000,185.4700000,184.8000000,185.3000000,1101640
AAPL,5,20120126,140500,185.2600000,185.7700000,185.2500000,185.7000000,1298940
AAPL,5,20120126,141000,185.7000000,185.8000000,185.4100000,185.6300000,1065060
AAPL,5,20120126,141500,185.7000000,185.7500000,185.5600000,185.5600000,381880
AAPL,5,20120126,142000,185.5900000,185.9600000,185.4000000,185.7300000,1047950
AAPL,5,20120126,142500,185.7600000,186.2000000,185.7200000,186.0000000,996880
AAPL,5,20120126,143000,186.0500000,186.1100000,185.8500000,185.8500000,525130
AAPL,5,20120126,143500,185.8500000,185.8500000,185.6000000,185.7000000,289980
AAPL,5,20120126,144000,185.7000000,185.7500000,185.6500000,185.6600000,181380
AAPL,5,20120126,144500,185.6500000,185.8000000,185.6100000,185.7800000,100230
AAPL,5,20120126,145000,185.7800000,186.0000000,185.7800000,185.8800000,265700
AAPL,5,20120126,145500,185.8800000,185.9400000,185.4400000,185.5500000,765060
AAPL,5,20120126,150000,185.5000000,185.5500000,185.2500000,185.3900000,261330
AAPL,5,20120126,150500,185.3500000,185.6500000,185.3200000,185.6500000,165810
AAPL,5,20120126,151000,185.6500000,185.7000000,185.5500000,185.6900000,269580
AAPL,5,20120126,151500,185.6800000,185.7700000,185.6000000,185.7700000,745690
AAPL,5,20120126,152000,185.7700000,185.9200000,185.6800000,185.9200000,230390
AAPL,5,20120126,152500,185.9300000,186.1800000,185.9200000,185.9200000,410500
AAPL,5,20120126,153000,185.9200000,186.0000000,185.7000000,185.8300000,196140
AAPL,5,20120126,153500,185.8400000,185.9100000,185.5100000,185.6000000,332870
AAPL,5,20120126,154000,185.6000000,185.6500000,185.3700000,185.5500000,325670
AAPL,5,20120126,154500,185.5100000,185.5200000,185.3600000,185.4100000,224150
AAPL,5,20120126,155000,185.4100000,185.4100000,185.0000000,185.3000000,895240
AAPL,5,20120126,155500,185.2500000,185.5500000,185.2500000,185.4900000,295280
AAPL,5,20120126,160000,185.5100000,185.7000000,185.4200000,185.6700000,306920
AAPL,5,20120126,160500,185.6700000,185.6700000,185.2700000,185.4000000,447330
AAPL,5,20120126,161000,185.4000000,185.5800000,185.3000000,185.4900000,130120
AAPL,5,20120126,161500,185.5300000,185.6200000,185.4300000,185.5800000,54710
AAPL,5,20120126,162000,185.6000000,185.6900000,185.5000000,185.6300000,165270
AAPL,5,20120126,162500,185.6200000,185.7000000,185.4800000,185.4900000,284620
AAPL,5,20120126,163000,185.4800000,185.5600000,185.3000000,185.3600000,139600
AAPL,5,20120126,163500,185.3700000,185.6700000,185.3000000,185.3500000,581160
AAPL,5,20120126,164000,185.3300000,185.4900000,185.2500000,185.2500000,433560
AAPL,5,20120126,164500,185.3300000,185.8900000,185.2400000,185.8000000,1476700
AAPL,5,20120126,165000,185.8100000,185.9800000,185.5200000,185.5700000,423180
AAPL,5,20120126,165500,185.6200000,185.6300000,185.4200000,185.4600000,100240
AAPL,5,20120126,170000,185.4500000,185.6300000,185.4100000,185.4200000,183730
AAPL,5,20120126,170500,185.4400000,185.5700000,185.4400000,185.5000000,113760
AAPL,5,20120126,171000,185.5000000,185.7900000,185.5000000,185.6800000,120660
AAPL,5,20120126,171500,185.6800000,185.7900000,185.6200000,185.7500000,120120
AAPL,5,20120126,172000,185.7500000,185.8100000,185.7100000,185.7500000,124160
AAPL,5,20120126,172500,185.7500000,185.8900000,185.7100000,185.8300000,230590
AAPL,5,20120126,173000,185.8500000,185.9500000,185.8000000,185.8900000,297430
AAPL,5,20120126,173500,185.8100000,186.0000000,185.5600000,185.8400000,647840
AAPL,5,20120126,174000,185.8400000,185.9000000,185.5000000,185.5600000,352480
AAPL,5,20120126,174500,185.6200000,185.6700000,185.5100000,185.5100000,108390
AAPL,5,20120126,175000,185.5100000,185.5900000,185.3000000,185.5900000,323950
AAPL,5,20120126,175500,185.5600000,185.7600000,185.4800000,185.7200000,107010
AAPL,5,20120126,180000,185.7200000,185.9600000,185.6500000,185.8900000,453910
AAPL,5,20120126,180500,185.8900000,185.9400000,185.7100000,185.7400000,351630
AAPL,5,20120126,181000,185.7400000,185.8300000,185.6100000,185.6600000,128470
AAPL,5,20120126,181500,185.6700000,185.6700000,185.4300000,185.5000000,348050
AAPL,5,20120126,182000,185.5200000,185.5700000,185.4500000,185.5600000,122290
AAPL,5,20120126,182500,185.5700000,185.7600000,185.4700000,185.7300000,407950
AAPL,5,20120126,183000,185.7200000,185.7600000,185.5800000,185.7000000,248490
AAPL,5,20120126,183500,185.7100000,185.7500000,185.4200000,185.5000000,623400
AAPL,5,20120126,184000,185.5000000,185.5500000,184.7600000,185.1700000,1099840
AAPL,5,20120126,184500,185.2100000,185.5000000,185.1100000,185.2500000,1443730
AAPL,5,20120127,100500,184.5000000,184.5600000,183.6800000,183.9000000,1122640
AAPL,5,20120127,101000,183.9000000,184.4000000,183.8100000,184.1700000,543790
AAPL,5,20120127,101500,184.1500000,184.3600000,184.0400000,184.1500000,298920
AAPL,5,20120127,102000,184.1200000,184.1500000,183.7500000,183.8500000,303810
AAPL,5,20120127,102500,183.8500000,184.0200000,183.7900000,184.0200000,205220
AAPL,5,20120127,103000,184.0100000,184.2500000,184.0100000,184.1200000,369000
AAPL,5,20120127,103500,184.1500000,184.2000000,184.1000000,184.2000000,178460
AAPL,5,20120127,104000,184.2400000,184.4400000,184.2200000,184.3600000,423870
AAPL,5,20120127,104500,184.3600000,184.7300000,184.3500000,184.6300000,468660
AAPL,5,20120127,105000,184.6700000,184.6900000,184.2300000,184.4000000,748650
AAPL,5,20120127,105500,184.3900000,184.4800000,184.2900000,184.4000000,605980
AAPL,5,20120127,110000,184.3600000,184.8000000,184.3200000,184.6600000,400540
AAPL,5,20120127,110500,184.6400000,184.7300000,184.3500000,184.3500000,412210
AAPL,5,20120127,111000,184.3500000,184.3900000,184.2500000,184.3400000,207020
AAPL,5,20120127,111500,184.3200000,184.3400000,184.2500000,184.3300000,71310
AAPL,5,20120127,112000,184.3200000,184.3900000,183.7600000,183.8500000,951960
AAPL,5,20120127,112500,183.8600000,184.1400000,183.8000000,184.0400000,394760
AAPL,5,20120127,113000,184.0000000,184.1000000,183.8300000,183.9000000,128420
AAPL,5,20120127,113500,183.8700000,184.0000000,183.7600000,183.9800000,188380
AAPL,5,20120127,114000,184.0000000,184.0000000,183.8700000,183.9100000,303070
AAPL,5,20120127,114500,183.9500000,184.1500000,183.8200000,183.8800000,142670
AAPL,5,20120127,115000,183.8900000,183.9700000,183.5500000,183.7200000,563310
AAPL,5,20120127,115500,183.7100000,183.8300000,183.4000000,183.5800000,367540
AAPL,5,20120127,120000,183.5700000,183.8300000,183.5700000,183.7400000,272210
AAPL,5,20120127,120500,183.7500000,183.9000000,183.6700000,183.8000000,201730
AAPL,5,20120127,121000,183.7900000,183.9400000,183.6700000,183.8800000,166770
AAPL,5,20120127,121500,183.8800000,184.0000000,183.7700000,183.8600000,290880
AAPL,5,20120127,122000,183.8600000,184.2500000,183.8500000,184.2200000,582800
AAPL,5,20120127,122500,184.1800000,184.4200000,184.1700000,184.2500000,689080
AAPL,5,20120127,123000,184.2700000,184.2700000,183.9800000,184.1400000,124990
AAPL,5,20120127,123500,184.1300000,184.4600000,184.1000000,184.4600000,432110
AAPL,5,20120127,124000,184.4500000,184.6500000,184.3300000,184.4000000,982770
AAPL,5,20120127,124500,184.4000000,184.9100000,184.4000000,184.8600000,859380
AAPL,5,20120127,125000,184.8300000,185.5000000,184.7900000,185.4500000,1167700
AAPL,5,20120127,125500,185.4400000,185.8000000,185.2000000,185.3000000,831590
AAPL,5,20120127,130000,185.2900000,185.3900000,185.0700000,185.1800000,389480
AAPL,5,20120127,130500,185.2000000,185.3800000,184.8900000,184.9200000,339590
AAPL,5,20120127,131000,184.9200000,184.9700000,184.7500000,184.9400000,239580
AAPL,5,20120127,131500,184.9100000,185.0000000,184.8000000,184.9100000,338980
AAPL,5,20120127,132000,184.8600000,185.2200000,184.8000000,185.1500000,284560
AAPL,5,20120127,132500,185.1500000,185.1500000,184.8600000,184.9800000,150750
AAPL,5,20120127,133000,184.9300000,184.9800000,184.7800000,184.8700000,615060
AAPL,5,20120127,133500,184.8700000,185.0400000,184.7600000,184.7600000,179670
AAPL,5,20120127,134000,184.8100000,184.8300000,184.5100000,184.6600000,275010
AAPL,5,20120127,134500,184.6600000,184.9800000,184.5500000,184.9800000,273490
AAPL,5,20120127,135000,184.9800000,185.1400000,184.5500000,185.0100000,275400
AAPL,5,20120127,135500,185.0300000,185.2300000,184.8400000,185.0400000,134540
AAPL,5,20120127,140000,185.0900000,185.1300000,184.9300000,185.0000000,88080
AAPL,5,20120127,140500,185.0100000,185.2200000,184.9000000,185.0700000,337440
AAPL,5,20120127,141000,185.0700000,185.5000000,185.0700000,185.2400000,505160
AAPL,5,20120127,141500,185.2200000,185.2200000,184.9500000,185.0000000,173860
AAPL,5,20120127,142000,184.9500000,184.9900000,184.5900000,184.6500000,241190
AAPL,5,20120127,142500,184.6400000,184.7000000,184.5300000,184.5400000,165520
AAPL,5,20120127,143000,184.5300000,184.7300000,184.5100000,184.6000000,101070
AAPL,5,20120127,143500,184.6000000,184.8200000,184.5600000,184.7500000,265560
AAPL,5,20120127,144000,184.7500000,184.8100000,184.2700000,184.4100000,503940
AAPL,5,20120127,144500,184.4100000,184.5700000,184.2800000,184.3700000,267390
AAPL,5,20120127,145000,184.3600000,184.6400000,184.2600000,184.4000000,173280
AAPL,5,20120127,145500,184.4100000,184.6600000,184.3600000,184.5900000,144800
AAPL,5,20120127,150000,184.5200000,184.7800000,184.4800000,184.6300000,134140
AAPL,5,20120127,150500,184.6400000,184.7300000,184.5100000,184.6500000,119130
AAPL,5,20120127,151000,184.6500000,184.6600000,184.3000000,184.3000000,146140
AAPL,5,20120127,151500,184.3000000,184.4700000,184.1900000,184.3000000,195700
AAPL,5,20120127,152000,184.3000000,184.4500000,184.1800000,184.3400000,216710
AAPL,5,20120127,152500,184.3400000,184.4900000,184.3100000,184.4800000,84950
AAPL,5,20120127,153000,184.4800000,184.5700000,184.2400000,184.3200000,490170
AAPL,5,20120127,153500,184.3200000,184.4100000,184.2800000,184.3100000,94890
AAPL,5,20120127,154000,184.3100000,184.4300000,184.2500000,184.3000000,156030
AAPL,5,20120127,154500,184.3000000,184.3900000,184.2500000,184.3200000,127220
AAPL,5,20120127,155000,184.3500000,184.3800000,184.0100000,184.0100000,310690
AAPL,5,20120127,155500,184.0100000,184.1000000,183.9400000,184.0000000,314170
AAPL,5,20120127,160000,184.0000000,184.1100000,183.9900000,184.0400000,87560
AAPL,5,20120127,160500,184.0400000,184.1400000,183.9100000,183.9800000,302070
AAPL,5,20120127,161000,184.0100000,184.0600000,183.8500000,184.0600000,173170
AAPL,5,20120127,161500,184.0200000,184.9200000,183.9900000,184.7500000,609220
AAPL,5,20120127,162000,184.7400000,184.8900000,184.5600000,184.7300000,187370
AAPL,5,20120127,162500,184.7200000,184.7200000,184.4200000,184.5900000,221510
AAPL,5,20120127,163000,184.5300000,184.5900000,184.3400000,184.3600000,70360
AAPL,5,20120127,163500,184.3700000,184.4700000,184.1600000,184.1600000,233100
AAPL,5,20120127,164000,184.1600000,184.2900000,184.1400000,184.2900000,98420
AAPL,5,20120127,164500,184.2800000,184.4900000,184.2800000,184.3400000,194690
AAPL,5,20120127,165000,184.3300000,184.4600000,184.1500000,184.3000000,107200
AAPL,5,20120127,165500,184.3000000,184.3200000,184.1500000,184.2000000,45420
AAPL,5,20120127,170000,184.2600000,184.3000000,184.1900000,184.1900000,54560
AAPL,5,20120127,170500,184.1900000,184.2800000,184.0500000,184.1000000,104370
AAPL,5,20120127,171000,184.1400000,184.1900000,184.0100000,184.1400000,167340
AAPL,5,20120127,171500,184.1400000,184.2300000,184.0600000,184.2300000,61640
AAPL,5,20120127,172000,184.1700000,184.2500000,184.1600000,184.2000000,46090
AAPL,5,20120127,172500,184.2000000,184.2600000,184.1200000,184.1700000,65950
AAPL,5,20120127,173000,184.1700000,184.2700000,184.1000000,184.1000000,83000
AAPL,5,20120127,173500,184.1000000,184.2000000,183.7900000,183.8300000,1705960
AAPL,5,20120127,174000,183.8500000,184.2000000,183.8500000,184.1700000,313520
AAPL,5,20120127,174500,184.1700000,184.1700000,183.2500000,183.2800000,1001480
AAPL,5,20120127,175000,183.2800000,183.3600000,182.8300000,182.8300000,1217150
AAPL,5,20120127,175500,182.8300000,182.9400000,182.5500000,182.6900000,938230
AAPL,5,20120127,180000,182.6100000,182.7200000,182.3000000,182.6100000,1135330
AAPL,5,20120127,180500,182.6200000,182.9100000,182.4500000,182.8000000,641100
AAPL,5,20120127,181000,182.8500000,182.8900000,182.6300000,182.7500000,859850
AAPL,5,20120127,181500,182.7500000,182.7700000,182.5100000,182.6900000,298810
AAPL,5,20120127,182000,182.6900000,182.8000000,182.5600000,182.6400000,306010
AAPL,5,20120127,182500,182.5500000,182.7900000,182.5500000,182.6400000,310080
AAPL,5,20120127,183000,182.6500000,182.8500000,182.6500000,182.7600000,369600
AAPL,5,20120127,183500,182.7000000,182.8200000,182.6000000,182.6500000,323070
AAPL,5,20120127,184000,182.6500000,182.8200000,182.5200000,182.6400000,884270
AAPL,5,20120127,184500,182.6900000,183.0000000,182.5000000,182.5000000,2126320
AAPL,5,20120130,100500,181.6300000,182.3000000,181.0600000,182.2100000,820530
AAPL,5,20120130,101000,182.2800000,182.8900000,182.2200000,182.8200000,644880
AAPL,5,20120130,101500,182.8600000,182.8600000,182.4000000,182.4500000,664680
AAPL,5,20120130,102000,182.4400000,182.6400000,182.2500000,182.5100000,439550
AAPL,5,20120130,102500,182.5100000,182.5500000,182.1500000,182.2200000,249220
AAPL,5,20120130,103000,182.2900000,182.5400000,182.2900000,182.4400000,166850
AAPL,5,20120130,103500,182.4400000,182.4900000,182.2300000,182.4400000,103290
AAPL,5,20120130,104000,182.4000000,182.4000000,182.0200000,182.2100000,318860
AAPL,5,20120130,104500,182.2100000,182.4100000,182.0500000,182.2800000,115430
AAPL,5,20120130,105000,182.2800000,182.3500000,182.1000000,182.1300000,194600
AAPL,5,20120130,105500,182.1200000,182.2000000,181.9300000,182.1000000,747350
AAPL,5,20120130,110000,182.1000000,182.2600000,181.9600000,182.2100000,228110
AAPL,5,20120130,110500,182.1800000,182.5900000,182.1100000,182.5700000,353650
AAPL,5,20120130,111000,182.5700000,182.5800000,182.4700000,182.5000000,147110
AAPL,5,20120130,111500,182.5000000,182.5000000,182.2500000,182.4000000,225780
AAPL,5,20120130,112000,182.4000000,182.4500000,182.2500000,182.4500000,125720
AAPL,5,20120130,112500,182.4100000,182.4900000,182.1500000,182.2000000,166860
AAPL,5,20120130,113000,182.2600000,182.2900000,181.8900000,181.8900000,473020
AAPL,5,20120130,113500,181.8900000,182.1600000,181.8000000,182.1500000,566960
AAPL,5,20120130,114000,182.1000000,182.2800000,182.1000000,182.2800000,102100
AAPL,5,20120130,114500,182.2800000,182.3500000,182.0600000,182.0800000,176590
AAPL,5,20120130,115000,182.0900000,182.2000000,182.0400000,182.1000000,60990
AAPL,5,20120130,115500,182.1100000,182.1900000,182.0500000,182.1900000,70940
AAPL,5,20120130,120000,182.1900000,182.2400000,181.8100000,181.8100000,211140
AAPL,5,20120130,120500,181.8100000,181.8800000,181.4300000,181.8300000,571700
AAPL,5,20120130,121000,181.8300000,181.9700000,181.8000000,181.8400000,98480
AAPL,5,20120130,121500,181.8500000,181.9900000,181.4500000,181.9500000,199320
AAPL,5,20120130,122000,181.9500000,182.5700000,181.9400000,182.1900000,992240
AAPL,5,20120130,122500,182.1100000,182.3000000,182.1100000,182.3000000,200690
AAPL,5,20120130,123000,182.3100000,182.4400000,182.0900000,182.3300000,464940
AAPL,5,20120130,123500,182.3700000,182.4000000,182.2000000,182.2600000,417210
AAPL,5,20120130,124000,182.2400000,182.4500000,182.2000000,182.2400000,373250
AAPL,5,20120130,124500,182.2300000,182.3000000,181.7000000,181.7200000,569630
AAPL,5,20120130,125000,181.7200000,181.7300000,181.4800000,181.5600000,724050
AAPL,5,20120130,125500,181.5600000,181.8400000,181.5000000,181.6900000,206150
