<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GOOGL,5,20120123,093500,585.9900000,587.6550000,584.6800000,585.7800000,31161
GOOGL,5,20120123,094000,585.7700000,586.7600000,585.0000000,585.0000000,5090
GOOGL,5,20120123,094500,584.3000000,586.8500000,583.6900000,586.6600000,5150
GOOGL,5,20120123,095000,586.7400000,587.8350000,584.4700000,584.7300000,5818
GOOGL,5,20120123,095500,584.8400000,585.5000000,584.0600000,584.0800000,7966
GOOGL,5,20120123,100000,584.0000000,585.3900000,583.2000000,585.3600000,10943
GOOGL,5,20120123,100500,585.6500000,588.5000000,585.6000000,588.2000000,4644
GOOGL,5,20120123,101000,587.7300000,588.6000000,586.7300000,587.8500000,3100
GOOGL,5,20120123,101500,587.5800000,587.5800000,585.8300000,586.7800000,6780
GOOGL,5,20120123,102000,586.7900000,586.9300000,586.0400000,586.2500000,3694
GOOGL,5,20120123,102500,586.3500000,586.3500000,585.4900000,585.9200000,4724
GOOGL,5,20120123,103000,586.0100000,586.1500000,585.4400000,585.5700000,3735
GOOGL,5,20120123,103500,585.5900000,586.2600000,585.5900000,585.8200000,4531
GOOGL,5,20120123,104000,585.8200000,585.9300000,585.3800000,585.5700000,2944
GOOGL,5,20120123,104500,585.6300000,586.8100000,585.2700000,586.5000000,2683
GOOGL,5,20120123,105000,586.1400000,587.5200000,586.1400000,587.5200000,1300
GOOGL,5,20120123,105500,587.7000000,587.7000000,587.0700000,587.0700000,1700
GOOGL,5,20120123,110000,586.7100000,587.3800000,586.5200000,587.0300000,1600
GOOGL,5,20120123,110500,586.8600000,586.8600000,586.3400000,586.5100000,1820
GOOGL,5,20120123,111000,585.7500000,585.7500000,585.4050000,585.4050000,1300
GOOGL,5,20120123,111500,585.3000000,585.3000000,584.0100000,584.9900000,3200
GOOGL,5,20120123,112000,585.0000000,585.1000000,584.8800000,585.0000000,1000
GOOGL,5,20120123,112500,584.5900000,585.1600000,584.5700000,585.0000000,2563
GOOGL,5,20120123,113000,585.0000000,585.0200000,584.8100000,584.8100000,900
GOOGL,5,20120123,113500,584.9000000,585.3400000,584.9000000,585.1300000,2416
GOOGL,5,20120123,114000,584.9300000,584.9300000,583.6500000,583.8500000,3214
GOOGL,5,20120123,114500,583.9600000,584.5000000,583.9600000,584.5000000,4750
GOOGL,5,20120123,115000,584.8000000,584.9600000,584.4600000,584.8500000,2838
GOOGL,5,20120123,115500,584.8800000,585.3000000,584.6900000,584.8000000,3460
GOOGL,5,20120123,120000,584.2000000,584.3700000,584.0500000,584.0500000,400
GOOGL,5,20120123,120500,583.9700000,584.1400000,583.7000000,583.7800000,3920
GOOGL,5,20120123,121000,583.8000000,583.9900000,583.7400000,583.9500000,2158
GOOGL,5,20120123,121500,584.1800000,584.4800000,584.0100000,584.0600000,2110
GOOGL,5,20120123,122000,584.1500000,584.7200000,584.1500000,584.5000000,1100
GOOGL,5,20120123,122500,584.5100000,584.5100000,584.0800000,584.0800000,700
GOOGL,5,20120123,123000,584.4500000,584.5200000,584.3400000,584.5000000,1340
GOOGL,5,20120123,123500,584.4800000,584.7600000,584.3900000,584.4800000,2700
GOOGL,5,20120123,124000,584.5100000,584.6900000,584.2600000,584.2600000,1100
GOOGL,5,20120123,124500,584.3300000,584.7600000,584.3300000,584.7600000,779
GOOGL,5,20120123,125000,584.7200000,584.8900000,584.7200000,584.7500000,900
GOOGL,5,20120123,125500,584.7600000,584.8000000,584.6400000,584.6400000,1128
GOOGL,5,20120123,130000,584.6600000,584.6700000,584.1100000,584.1700000,1900
GOOGL,5,20120123,130500,584.2500000,584.3200000,584.0000000,584.0000000,2810
GOOGL,5,20120123,131000,584.0900000,584.4600000,583.8900000,583.8900000,1980
GOOGL,5,20120123,131500,584.0400000,584.1000000,583.7000000,583.8500000,1200
GOOGL,5,20120123,132000,583.7200000,583.8600000,583.6200000,583.7300000,1405
GOOGL,5,20120123,132500,584.0000000,584.0400000,583.8800000,583.9900000,800
GOOGL,5,20120123,133000,584.0000000,584.4600000,584.0000000,584.4600000,200
GOOGL,5,20120123,133500,584.6400000,585.4800000,584.4200000,585.1800000,3323
GOOGL,5,20120123,134000,585.0200000,585.2000000,584.8800000,584.8800000,1500
GOOGL,5,20120123,134500,584.9700000,585.0500000,584.9000000,585.0400000,1200
GOOGL,5,20120123,135000,584.9800000,585.2800000,584.8800000,585.2800000,2310
GOOGL,5,20120123,135500,585.2500000,586.0800000,585.2500000,586.0800000,2097
GOOGL,5,20120123,140000,586.0900000,586.0900000,585.8600000,585.8900000,1841
GOOGL,5,20120123,140500,585.8650000,585.9500000,585.6000000,585.8400000,2280
GOOGL,5,20120123,141000,585.7550000,585.9000000,585.2500000,585.3200000,1400
GOOGL,5,20120123,141500,585.3800000,585.5600000,584.8800000,584.9800000,6610
GOOGL,5,20120123,142000,585.0900000,585.2500000,584.8300000,585.0500000,1843
GOOGL,5,20120123,142500,585.0700000,585.1600000,584.5700000,584.5700000,3219
GOOGL,5,20120123,143000,584.5600000,584.9000000,584.0700000,584.8300000,2344
GOOGL,5,20120123,143500,584.8500000,585.1200000,584.8500000,584.9500000,1142
GOOGL,5,20120123,144000,584.9000000,584.9100000,584.9000000,584.9100000,300
GOOGL,5,20120123,144500,585.0700000,585.4100000,585.0300000,585.3100000,800
GOOGL,5,20120123,145000,585.1100000,585.1100000,585.0300000,585.0300000,500
GOOGL,5,20120123,145500,585.0900000,585.1300000,584.6900000,584.8100000,2680
GOOGL,5,20120123,150000,584.8200000,586.1400000,584.8200000,585.9900000,5123
GOOGL,5,20120123,150500,585.7000000,585.7000000,585.3400000,585.5000000,3225
GOOGL,5,20120123,151000,585.5800000,585.9600000,585.5800000,585.6800000,1950
GOOGL,5,20120123,151500,585.7300000,586.2800000,585.5700000,586.2800000,1100
GOOGL,5,20120123,152000,586.2300000,586.2700000,585.6500000,585.9300000,3220
GOOGL,5,20120123,152500,586.0000000,586.1000000,585.7600000,585.9600000,2400
GOOGL,5,20120123,153000,585.9700000,586.0300000,585.8700000,586.0300000,1702
GOOGL,5,20120123,153500,586.1400000,586.2200000,585.7700000,585.7700000,2300
GOOGL,5,20120123,154000,585.8900000,586.0900000,585.7500000,585.9700000,1400
GOOGL,5,20120123,154500,585.9100000,586.2800000,585.9000000,586.0200000,2775
GOOGL,5,20120123,155000,585.9400000,586.2400000,585.9200000,586.0700000,3962
GOOGL,5,20120123,155500,586.1200000,586.9200000,586.1200000,586.2100000,4990
GOOGL,5,20120123,160000,586.2200000,586.2800000,585.7100000,585.8600000,4144
GOOGL,5,20120124,093500,585.5600000,587.6500000,585.5600000,586.5700000,4354
GOOGL,5,20120124,094000,586.3000000,586.3000000,582.7900000,584.5700000,2906
GOOGL,5,20120124,094500,584.9600000,585.1400000,584.1300000,584.9500000,3714
GOOGL,5,20120124,095000,585.1300000,585.2200000,584.7000000,585.2200000,3838
GOOGL,5,20120124,095500,584.9300000,585.1100000,584.4200000,584.5800000,3100
GOOGL,5,20120124,100000,584.0800000,585.0000000,584.0800000,584.4900000,1520
GOOGL,5,20120124,100500,584.1100000,585.1400000,584.1100000,584.6000000,1400
GOOGL,5,20120124,101000,584.5900000,584.6500000,584.3300000,584.5000000,2180
GOOGL,5,20120124,101500,584.2900000,584.4100000,583.6500000,583.6500000,3399
GOOGL,5,20120124,102000,583.6400000,584.1000000,583.4900000,584.1000000,3197
GOOGL,5,20120124,102500,584.0350000,584.0350000,583.3000000,583.5100000,5180
GOOGL,5,20120124,103000,583.4200000,584.0900000,583.4100000,584.0800000,2120
GOOGL,5,20120124,103500,583.8700000,584.5600000,583.6900000,584.0700000,2200
GOOGL,5,20120124,104000,583.9200000,584.2700000,583.7100000,583.7800000,1694
GOOGL,5,20120124,104500,583.7800000,584.1700000,583.7800000,584.1300000,5726
GOOGL,5,20120124,105000,584.1600000,584.9100000,584.1500000,584.7450000,3100
GOOGL,5,20120124,105500,584.7950000,584.7950000,584.1250000,584.4700000,3189
GOOGL,5,20120124,110000,584.3350000,584.3800000,583.7900000,583.7900000,2940
GOOGL,5,20120124,110500,584.0200000,584.0900000,583.2500000,583.2500000,1100
GOOGL,5,20120124,111000,583.1600000,583.3550000,582.8000000,583.0000000,3523
GOOGL,5,20120124,111500,582.9400000,583.2100000,582.9000000,583.0400000,4428
GOOGL,5,20120124,112000,583.2900000,583.7200000,583.1100000,583.4500000,2700
GOOGL,5,20120124,112500,583.4500000,583.4500000,583.1900000,583.3000000,2900
GOOGL,5,20120124,113000,582.9800000,583.0900000,582.2900000,583.0800000,2960
GOOGL,5,20120124,113500,582.9000000,582.9000000,582.4900000,582.5200000,776
GOOGL,5,20120124,114000,582.4900000,582.6800000,582.2600000,582.6800000,800
GOOGL,5,20120124,114500,582.7500000,582.7500000,582.2100000,582.6700000,6109
GOOGL,5,20120124,115000,582.3500000,582.3700000,581.7700000,581.7900000,1160
GOOGL,5,20120124,115500,581.4700000,581.4700000,580.6800000,581.1100000,5423
GOOGL,5,20120124,120000,580.9350000,581.5800000,580.7700000,581.5800000,3735
GOOGL,5,20120124,120500,581.5700000,581.6800000,581.2400000,581.2400000,2080
GOOGL,5,20120124,121000,581.0600000,581.8200000,581.0600000,581.7500000,1494
GOOGL,5,20120124,121500,581.6600000,581.6600000,581.4800000,581.4800000,600
GOOGL,5,20120124,122000,581.5000000,581.5300000,581.2300000,581.2300000,800
GOOGL,5,20120124,122500,580.5100000,580.8800000,580.3500000,580.4700000,3100
GOOGL,5,20120124,123000,580.4000000,580.7100000,580.4000000,580.7100000,1340
GOOGL,5,20120124,123500,580.5200000,580.5250000,580.1100000,580.3700000,4338
GOOGL,5,20120124,124000,580.2900000,580.3800000,579.5000000,580.0200000,4743
GOOGL,5,20120124,124500,580.0000000,580.2500000,579.8700000,579.8700000,1500
GOOGL,5,20120124,125000,579.7800000,580.0600000,579.7800000,580.0100000,700
GOOGL,5,20120124,125500,579.7000000,580.5000000,579.6500000,580.4600000,2585
GOOGL,5,20120124,130000,580.5500000,581.0700000,580.4600000,580.8800000,1400
GOOGL,5,20120124,130500,580.3800000,580.5200000,579.9600000,580.3600000,1700
GOOGL,5,20120124,131000,580.3300000,580.3300000,579.6400000,579.7200000,1240
GOOGL,5,20120124,131500,579.7400000,579.7400000,579.6000000,579.6000000,1102
GOOGL,5,20120124,132000,579.5900000,579.5900000,578.8900000,579.0400000,4661
GOOGL,5,20120124,132500,579.0300000,579.0800000,578.0200000,578.2900000,4290
GOOGL,5,20120124,133000,578.3100000,578.7600000,578.0300000,578.2100000,3729
GOOGL,5,20120124,133500,578.1500000,578.5400000,578.1500000,578.3200000,2617
GOOGL,5,20120124,134000,578.0700000,578.5600000,578.0000000,578.4400000,2200
GOOGL,5,20120124,134500,578.3100000,579.3600000,578.1300000,579.0700000,4868
GOOGL,5,20120124,135000,579.0100000,579.5700000,579.0100000,579.4050000,2700
GOOGL,5,20120124,135500,579.3300000,580.5600000,579.1800000,580.4600000,2760
GOOGL,5,20120124,140000,580.1500000,580.6100000,579.8600000,580.2500000,2000
GOOGL,5,20120124,140500,580.1700000,580.5700000,580.1300000,580.2000000,1100
GOOGL,5,20120124,141000,580.0700000,580.3000000,579.9450000,580.2200000,2611
GOOGL,5,20120124,141500,580.5300000,580.5400000,579.6100000,579.6400000,2200
GOOGL,5,20120124,142000,579.6700000,579.9300000,579.4500000,579.4500000,1126
GOOGL,5,20120124,142500,579.1300000,579.2700000,578.8300000,579.2700000,3100
GOOGL,5,20120124,143000,579.0400000,579.0800000,579.0000000,579.0000000,600
GOOGL,5,20120124,143500,579.0500000,579.2100000,578.8300000,579.2100000,1896
GOOGL,5,20120124,144000,579.1900000,579.9000000,579.1200000,579.5900000,2940
GOOGL,5,20120124,144500,579.6900000,579.7800000,579.3400000,579.3400000,1000
GOOGL,5,20120124,145000,579.1600000,579.1600000,578.6200000,578.7200000,1900
GOOGL,5,20120124,145500,578.1600000,578.3700000,578.1100000,578.1100000,1400
GOOGL,5,20120124,150000,578.2600000,578.6350000,578.2400000,578.6350000,2640
GOOGL,5,20120124,150500,578.6400000,578.8900000,578.5300000,578.8500000,1790
GOOGL,5,20120124,151000,578.7400000,578.7900000,578.5700000,578.6000000,2498
GOOGL,5,20120124,151500,578.6000000,580.0000000,578.6000000,580.0000000,7758
GOOGL,5,20120124,152000,579.8600000,580.2000000,579.7900000,579.8300000,2765
GOOGL,5,20120124,152500,579.7900000,579.9200000,579.3800000,579.3800000,3742
GOOGL,5,20120124,153000,579.3200000,579.5900000,579.3200000,579.4100000,1600
GOOGL,5,20120124,153500,579.2700000,579.4000000,579.0200000,579.1300000,4600
GOOGL,5,20120124,154000,579.0600000,579.2500000,578.9100000,578.9100000,3744
GOOGL,5,20120124,154500,578.7850000,578.8900000,578.2100000,578.2700000,3428
GOOGL,5,20120124,155000,578.4700000,579.8600000,578.4700000,579.1500000,4860
GOOGL,5,20120124,155500,579.1500000,579.7200000,579.1500000,579.3850000,5931
GOOGL,5,20120124,160000,579.4000000,580.8500000,578.7100000,580.8400000,8060
GOOGL,5,20120125,093500,577.7500000,578.5000000,576.0400000,576.1300000,7208
GOOGL,5,20120125,094000,575.8300000,576.2900000,574.4700000,574.5100000,12014
GOOGL,5,20120125,094500,574.3100000,575.9400000,574.1400000,575.0600000,11961
GOOGL,5,20120125,095000,574.9500000,575.2100000,574.3400000,575.1900000,4351
GOOGL,5,20120125,095500,575.0900000,575.0900000,572.2700000,572.5000000,6915
GOOGL,5,20120125,100000,572.3800000,572.5100000,570.8800000,572.0500000,8219
GOOGL,5,20120125,100500,571.8000000,571.8300000,571.0100000,571.6300000,3672
GOOGL,5,20120125,101000,571.5550000,571.8100000,570.7700000,570.7700000,8214
GOOGL,5,20120125,101500,570.5100000,571.3600000,570.2200000,570.4400000,5320
GOOGL,5,20120125,102000,570.4400000,571.9800000,570.1100000,571.9800000,2710
GOOGL,5,20120125,102500,571.9350000,572.0400000,571.6900000,571.8200000,8873
GOOGL,5,20120125,103000,571.8400000,571.8400000,571.0800000,571.3700000,1300
GOOGL,5,20120125,103500,571.3500000,571.3500000,570.0200000,570.2200000,4794
GOOGL,5,20120125,104000,570.1800000,570.2300000,569.5900000,569.7900000,3227
GOOGL,5,20120125,104500,570.1100000,570.5000000,569.9300000,569.9300000,2918
GOOGL,5,20120125,105000,570.6000000,570.9900000,570.6000000,570.9000000,500
GOOGL,5,20120125,105500,571.1900000,571.1900000,570.5100000,570.5100000,1020
GOOGL,5,20120125,110000,570.5200000,571.0000000,570.5200000,570.7900000,907
GOOGL,5,20120125,110500,570.4300000,570.4300000,569.7100000,569.7500000,2420
GOOGL,5,20120125,111000,569.3800000,570.2000000,569.3300000,570.0200000,4002
GOOGL,5,20120125,111500,569.7000000,569.7000000,568.9500000,568.9500000,3259
GOOGL,5,20120125,112000,568.8200000,569.4200000,568.7500000,569.3700000,2380
GOOGL,5,20120125,112500,569.5000000,570.7100000,569.5000000,570.6800000,2941
GOOGL,5,20120125,113000,570.4700000,570.4700000,569.9700000,569.9700000,700
GOOGL,5,20120125,113500,570.2400000,570.3000000,569.9800000,570.0400000,1500
GOOGL,5,20120125,114000,570.0300000,570.1100000,569.9100000,569.9300000,1400
GOOGL,5,20120125,114500,570.0500000,570.2800000,569.9900000,570.0000000,1400
GOOGL,5,20120125,115000,569.8900000,570.0300000,569.8900000,570.0300000,300
GOOGL,5,20120125,115500,569.8800000,569.8800000,569.7200000,569.7300000,1500
GOOGL,5,20120125,120000,569.7200000,569.7200000,569.7100000,569.7100000,601
GOOGL,5,20120125,120500,569.7300000,569.7900000,569.7000000,569.7100000,1400
GOOGL,5,20120125,121000,569.6500000,569.8700000,569.5000000,569.5000000,2562
GOOGL,5,20120125,121500,569.2500000,570.0000000,569.2500000,569.8100000,1050
GOOGL,5,20120125,122000,569.7400000,569.7400000,569.0500000,569.0500000,1115
GOOGL,5,20120125,122500,569.1100000,569.3700000,569.1100000,569.3700000,10167
GOOGL,5,20120125,123000,569.5000000,570.5000000,569.3500000,569.3500000,7255
GOOGL,5,20120125,123500,569.4100000,569.9900000,568.4700000,569.9600000,6159
GOOGL,5,20120125,124000,570.1100000,570.1100000,569.3600000,569.3600000,2100
GOOGL,5,20120125,124500,569.3600000,569.4100000,568.9400000,569.0000000,900
GOOGL,5,20120125,125000,568.6700000,569.4900000,568.6700000,569.4900000,2200
GOOGL,5,20120125,125500,569.1500000,569.4300000,568.8500000,569.4300000,2100
GOOGL,5,20120125,130000,569.2000000,569.2100000,567.7500000,567.9200000,3988
GOOGL,5,20120125,130500,567.7700000,568.4000000,567.0000000,568.2200000,9315
GOOGL,5,20120125,131000,568.2200000,568.2500000,567.8600000,567.9400000,3300
GOOGL,5,20120125,131500,567.7600000,567.7600000,566.4900000,567.0800000,6535
GOOGL,5,20120125,132000,567.0800000,568.6700000,567.0800000,568.1100000,2803
GOOGL,5,20120125,132500,568.2100000,569.0450000,567.5200000,568.8300000,2260
GOOGL,5,20120125,133000,569.1300000,569.7100000,568.0000000,568.0300000,2219
GOOGL,5,20120125,133500,568.1700000,568.8200000,568.1700000,568.8200000,2960
GOOGL,5,20120125,134000,569.1400000,569.8000000,569.1400000,569.8000000,3760
GOOGL,5,20120125,134500,570.1200000,570.1800000,569.4900000,569.9500000,5474
GOOGL,5,20120125,135000,569.8200000,570.2500000,569.8200000,570.0400000,1244
GOOGL,5,20120125,135500,570.1400000,570.1400000,569.7300000,569.8500000,1910
GOOGL,5,20120125,140000,569.9100000,570.7000000,569.7200000,570.7000000,2600
GOOGL,5,20120125,140500,569.8900000,569.8900000,569.1600000,569.1800000,2374
GOOGL,5,20120125,141000,569.0400000,569.1500000,568.8700000,569.0800000,1700
GOOGL,5,20120125,141500,569.0000000,569.0900000,568.5400000,568.5400000,2911
GOOGL,5,20120125,142000,568.5000000,568.7400000,567.9300000,568.4600000,3300
GOOGL,5,20120125,142500,568.5000000,568.7000000,567.0400000,568.3600000,5614
GOOGL,5,20120125,143000,567.9300000,568.5400000,567.8700000,568.4800000,3700
GOOGL,5,20120125,143500,568.2600000,569.0300000,568.2300000,568.3900000,3118
GOOGL,5,20120125,144000,568.4100000,568.8500000,568.4100000,568.7500000,3400
GOOGL,5,20120125,144500,568.7600000,568.7600000,568.1300000,568.1300000,6190
GOOGL,5,20120125,145000,568.3200000,568.7400000,568.3200000,568.7100000,2300
GOOGL,5,20120125,145500,568.5950000,569.1900000,568.5650000,569.1900000,3232
GOOGL,5,20120125,150000,569.3300000,570.2100000,569.3200000,570.0600000,10959
GOOGL,5,20120125,150500,570.1000000,570.6300000,570.1000000,570.4700000,5591
GOOGL,5,20120125,151000,570.4000000,571.0000000,570.4000000,570.5700000,4061
GOOGL,5,20120125,151500,570.3500000,570.8400000,570.1200000,570.6700000,4920
GOOGL,5,20120125,152000,570.6700000,571.2000000,570.6200000,571.1800000,4300
GOOGL,5,20120125,152500,571.1800000,571.9500000,570.8400000,571.0800000,6325
GOOGL,5,20120125,153000,571.1000000,571.3500000,570.4750000,571.3500000,4117
GOOGL,5,20120125,153500,570.9150000,571.2500000,570.2600000,570.8500000,7360
GOOGL,5,20120125,154000,570.9500000,571.6900000,570.9100000,571.2850000,5302
GOOGL,5,20120125,154500,571.1800000,571.5000000,570.6000000,570.6400000,6980
GOOGL,5,20120125,155000,570.6700000,571.3100000,570.5300000,570.9000000,8460
GOOGL,5,20120125,155500,570.6600000,570.7600000,569.9500000,570.2700000,9500
GOOGL,5,20120125,160000,570.3000000,570.7400000,569.6600000,570.0000000,8823
GOOGL,5,20120126,093500,572.0400000,572.6400000,571.2200000,571.8000000,6410
GOOGL,5,20120126,094000,571.8200000,572.1300000,571.3000000,572.0600000,3020
GOOGL,5,20120126,094500,571.6900000,572.6600000,571.6900000,572.6600000,1500
GOOGL,5,20120126,095000,572.7150000,574.2500000,572.7150000,574.0300000,6660
GOOGL,5,20120126,095500,574.0650000,574.3300000,573.7500000,574.1700000,4321
GOOGL,5,20120126,100000,574.1900000,574.4700000,574.0000000,574.4700000,3296
GOOGL,5,20120126,100500,574.2900000,574.3600000,573.6500000,574.0700000,3407
GOOGL,5,20120126,101000,574.2500000,574.4700000,573.9400000,574.0700000,5500
GOOGL,5,20120126,101500,574.0000000,574.0600000,573.8100000,573.9800000,4171
GOOGL,5,20120126,102000,573.7500000,573.8600000,573.2300000,573.2300000,3800
GOOGL,5,20120126,102500,573.1000000,573.2400000,572.7100000,572.8150000,3825
GOOGL,5,20120126,103000,572.7400000,572.9300000,571.8000000,572.4700000,3513
GOOGL,5,20120126,103500,572.5000000,572.7000000,572.1600000,572.2800000,1663
GOOGL,5,20120126,104000,572.4000000,572.5000000,571.8100000,571.8100000,5660
GOOGL,5,20120126,104500,571.8900000,571.9300000,571.1100000,571.2100000,2400
GOOGL,5,20120126,105000,571.1300000,572.1200000,571.1300000,571.6900000,1200
GOOGL,5,20120126,105500,571.5950000,572.0800000,571.4650000,572.0800000,1969
GOOGL,5,20120126,110000,571.9800000,571.9800000,571.0100000,571.0100000,1634
GOOGL,5,20120126,110500,571.0600000,572.4200000,571.0600000,572.4200000,4790
GOOGL,5,20120126,111000,572.3800000,572.4250000,571.3100000,571.3100000,1920
GOOGL,5,20120126,111500,571.4900000,572.1600000,571.4800000,572.1050000,1500
GOOGL,5,20120126,112000,572.0450000,572.2750000,572.0000000,572.0000000,1000
GOOGL,5,20120126,112500,572.0200000,572.0800000,571.8800000,572.0250000,2700
GOOGL,5,20120126,113000,572.3500000,572.4400000,572.2050000,572.2050000,2494
GOOGL,5,20120126,113500,572.3200000,573.0450000,572.3000000,573.0450000,1100
GOOGL,5,20120126,114000,572.9700000,573.1800000,572.6900000,573.1800000,800
GOOGL,5,20120126,114500,572.5900000,572.5900000,571.9800000,572.0000000,600
GOOGL,5,20120126,115000,572.0000000,572.4400000,571.9500000,572.3150000,7773
GOOGL,5,20120126,115500,572.2600000,572.5000000,572.0350000,572.3100000,2200
GOOGL,5,20120126,120000,572.1900000,572.3000000,572.0000000,572.0000000,1500
GOOGL,5,20120126,120500,571.8300000,571.8900000,571.5750000,571.8800000,2143
GOOGL,5,20120126,121000,571.9200000,572.0000000,571.5500000,571.6100000,1900
GOOGL,5,20120126,121500,571.6050000,571.8450000,571.6050000,571.8450000,700
GOOGL,5,20120126,122000,571.8700000,571.8700000,571.1600000,571.1800000,1800
GOOGL,5,20120126,122500,571.3850000,571.3850000,571.0500000,571.0500000,544
GOOGL,5,20120126,123000,571.0250000,571.0250000,570.8650000,570.8900000,2395
GOOGL,5,20120126,123500,571.0500000,571.3300000,571.0500000,571.1700000,2484
GOOGL,5,20120126,124000,571.1500000,571.1500000,570.8500000,571.0000000,1000
GOOGL,5,20120126,124500,570.8100000,570.8300000,570.5450000,570.5450000,1700
GOOGL,5,20120126,125000,570.4750000,570.5100000,570.2800000,570.2800000,1600
GOOGL,5,20120126,125500,570.1900000,571.1800000,570.1350000,571.0900000,3449
GOOGL,5,20120126,130000,571.0100000,571.0100000,570.6250000,570.7600000,1431
GOOGL,5,20120126,130500,570.6950000,571.5100000,570.6950000,571.3300000,1580
GOOGL,5,20120126,131000,571.6000000,571.6100000,571.3500000,571.3500000,400
GOOGL,5,20120126,131500,571.2450000,571.2450000,571.0300000,571.1000000,2200
GOOGL,5,20120126,132000,571.1600000,571.1600000,570.7400000,570.7400000,300
GOOGL,5,20120126,132500,570.6600000,570.8200000,570.5500000,570.8100000,1400
GOOGL,5,20120126,133000,570.8200000,570.8850000,570.5300000,570.6100000,1267
GOOGL,5,20120126,133500,570.5100000,570.6100000,570.3800000,570.3800000,1100
GOOGL,5,20120126,134000,570.2000000,570.2100000,570.0000000,570.1000000,2693
GOOGL,5,20120126,134500,570.2100000,570.6600000,569.9100000,570.6100000,5433
GOOGL,5,20120126,135000,570.2700000,570.5900000,570.2700000,570.5900000,1800
GOOGL,5,20120126,135500,570.5350000,570.6050000,570.3400000,570.5000000,2500
GOOGL,5,20120126,140000,570.4600000,570.5250000,570.4600000,570.5150000,3080
GOOGL,5,20120126,140500,570.5700000,570.6800000,570.4700000,570.6800000,4436
GOOGL,5,20120126,141000,570.5700000,570.7000000,570.5450000,570.5800000,4313
GOOGL,5,20120126,141500,570.4800000,570.4800000,569.9050000,569.9600000,3714
GOOGL,5,20120126,142000,569.9600000,569.9600000,569.2500000,569.2500000,1981
GOOGL,5,20120126,142500,568.9300000,569.1200000,568.5400000,568.8400000,5037
GOOGL,5,20120126,143000,568.9700000,569.2900000,568.9700000,569.2900000,2300
GOOGL,5,20120126,143500,569.4200000,569.4550000,569.2900000,569.3350000,1300
GOOGL,5,20120126,144000,569.2600000,569.2600000,569.0000000,569.0000000,908
GOOGL,5,20120126,144500,568.8400000,568.8500000,568.4250000,568.4700000,3440
GOOGL,5,20120126,145000,568.5200000,568.7100000,568.3000000,568.5800000,1785
GOOGL,5,20120126,145500,568.5100000,568.8800000,568.4500000,568.4500000,4501
GOOGL,5,20120126,150000,568.3600000,568.3600000,566.7500000,566.8100000,12033
GOOGL,5,20120126,150500,566.9300000,567.0350000,566.7700000,566.8800000,8633
GOOGL,5,20120126,151000,566.9500000,567.0000000,566.6700000,566.6700000,5249
GOOGL,5,20120126,151500,566.6650000,567.0100000,566.6650000,566.9800000,7275
GOOGL,5,20120126,152000,567.0050000,567.0400000,566.4000000,566.8500000,4440
GOOGL,5,20120126,152500,566.6600000,566.6900000,566.0500000,566.1750000,8968
GOOGL,5,20120126,153000,566.1150000,566.2600000,564.6750000,564.6750000,18206
GOOGL,5,20120126,153500,564.7200000,565.8700000,564.7200000,565.8500000,4609
GOOGL,5,20120126,154000,565.7600000,566.5900000,565.6050000,566.5900000,5320
GOOGL,5,20120126,154500,566.5100000,566.8200000,566.5050000,566.8200000,3390
GOOGL,5,20120126,155000,566.8600000,567.2600000,566.7100000,567.2600000,3400
GOOGL,5,20120126,155500,567.1000000,567.1500000,566.8300000,566.9300000,4982
GOOGL,5,20120126,160000,567.0000000,568.4900000,567.0000000,568.4900000,4140
GOOGL,5,20120127,093500,570.5500000,571.0000000,569.6500000,570.6450000,6834
GOOGL,5,20120127,094000,570.9700000,572.2300000,570.9700000,571.6700000,5242
GOOGL,5,20120127,094500,571.3100000,572.0100000,571.1800000,571.9000000,5497
GOOGL,5,20120127,095000,572.0000000,574.3600000,571.8200000,574.3600000,14130
GOOGL,5,20120127,095500,574.4200000,574.4800000,573.4400000,573.7500000,7630
GOOGL,5,20120127,100000,573.6700000,574.2500000,573.4100000,574.2000000,17943
GOOGL,5,20120127,100500,574.2750000,574.4300000,573.6500000,573.8500000,8740
GOOGL,5,20120127,101000,573.7050000,574.1100000,573.6100000,574.1100000,8764
GOOGL,5,20120127,101500,573.9500000,574.7800000,573.8000000,574.0500000,9110
GOOGL,5,20120127,102000,574.2300000,575.5100000,574.0100000,574.6700000,10164
GOOGL,5,20120127,102500,574.7300000,574.9500000,574.4500000,574.8500000,7180
GOOGL,5,20120127,103000,574.8500000,575.2600000,574.6900000,575.2200000,3681
GOOGL,5,20120127,103500,575.1900000,575.3300000,574.7000000,574.7000000,4610
GOOGL,5,20120127,104000,574.2000000,574.5000000,574.1500000,574.3000000,6971
GOOGL,5,20120127,104500,574.0000000,574.1700000,573.6500000,574.0400000,7488
GOOGL,5,20120127,105000,574.0600000,574.0600000,573.4000000,573.8000000,3900
GOOGL,5,20120127,105500,574.3600000,575.0900000,574.2800000,574.8500000,4860
GOOGL,5,20120127,110000,574.7900000,575.2600000,574.7900000,574.9500000,8140
GOOGL,5,20120127,110500,575.0600000,575.4200000,574.9500000,574.9500000,2401
GOOGL,5,20120127,111000,575.0400000,575.2200000,574.5700000,574.8700000,4649
